# Rime user dictionary
#@/db_name	clover
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	5226
#@/user_id	9a37928f-410e-4e25-b28a-7b53c5089780
shen qing 	申请	c=1 d=1 t=3960
shen tai 	神态	c=1 d=1 t=590
shen ti 	身体	c=0 d=0.1 t=1071
shen ti hao le 	身体好了	c=1 d=1 t=1072
shen ti jie chu 	身体接触	c=0 d=0.1 t=4859
shen ti jie chu shen me de 	身体接触什么的	c=1 d=1 t=4860
shen tou 	渗透	c=1 d=1 t=928
shen zhen 	深圳	c=5 d=2.95849 t=5023
shen zhi 	甚至	c=1 d=1 t=3460
sheng 	生	c=2 d=1 t=3940
sheng 	绳	c=0 d=0.1 t=975
sheng cheng 	生成	c=1 d=1.04916 t=1658
sheng cheng yi ge 	生成一个	c=1 d=1 t=1517
sheng huo 	生活	c=3 d=1.01083 t=5110
sheng huo chang shi 	生活常识	c=1 d=1 t=1363
sheng nei 	省内	c=1 d=1 t=3528
sheng qi 	生气	c=1 d=1 t=1578
sheng qi le 	生气了	c=2 d=1 t=4463
sheng yin 	声音	c=1 d=1 t=124
shi 	事	c=1 d=1 t=4917
shi 	屎	c=2 d=0.1 t=4278
shi 	时	c=13 d=2.70309 t=3837
shi 	是	c=33 d=2.03707 t=4916
shi a 	是啊	c=5 d=1.00541 t=5104
shi bai 	失败	c=1 d=1 t=4400
shi bu shi 	是不是	c=4 d=1.011 t=4971
shi da fu 	士大夫	c=1 d=1 t=17
shi de 	是的	c=4 d=2.46577 t=4117
shi de ne 	是的呢	c=1 d=1 t=3942
shi di 	是滴	c=2 d=1.61878 t=1217
shi dou 	事都	c=0 d=0.1 t=3573
shi fen 	十分	c=0 d=0.1 t=5210
shi fou 	是否	c=1 d=1 t=3881
shi ge 	是个	c=1 d=1 t=4512
shi he zi 	石河子	c=1 d=1 t=5032
shi hou 	时候	c=4 d=1.0001 t=4593
shi hua 	实话	c=1 d=1 t=2263
shi jian 	时间	c=1 d=1 t=4974
shi jie 	世界	c=0 d=0.1 t=1507
shi jie wei jie zhi mi 	世界未解之谜	c=1 d=1 t=1508
shi le 	试了	c=1 d=1 t=3652
shi mi 	十米	c=2 d=1.76721 t=510
shi mo shi 	实模式	c=0 d=0.1 t=1885
shi ni 	是你	c=1 d=1 t=1469
shi qing 	事情	c=0 d=0.1 t=1003
shi qing le 	事情了	c=1 d=1 t=1004
shi xiang 	是想	c=1 d=1 t=1625
shi yan shi 	实验室	c=2 d=1.04086 t=4751
shi yin wei 	是因为	c=1 d=1 t=1227
shi yong 	使用	c=7 d=1.01224 t=4122
shi yong 	适用	c=1 d=1 t=3353
shi yong le 	使用了	c=1 d=1 t=1678
shi yong yu 	适用于	c=1 d=1 t=2931
shi zuo 	是做	c=0 d=0.1 t=199
shou 	手	c=1 d=1 t=4837
shou 	首	c=1 d=1 t=2910
shou dao 	受到	c=1 d=1 t=5094
shou dong 	手动	c=5 d=1 t=4559
shou fu 	首付	c=1 d=1 t=5161
shou ge 	收个	c=1 d=1 t=4179
shou huan ying 	受欢迎	c=0 d=0.1 t=1736
shou ji 	手机	c=1 d=1 t=1396
shou xian 	首先	c=2 d=1.75201 t=1566
shou zhi 	手指	c=1 d=1 t=487
shu 	数	c=1 d=1 t=3740
shu 	树	c=0 d=0.1 t=4654
shu biao 	鼠标	c=1 d=1 t=2052
shu ren 	熟人	c=0 d=0.1 t=4232
shu ru 	输入	c=6 d=1.34204 t=2936
shu xing 	属性	c=1 d=1 t=1315
shuai 	帅	c=1 d=1 t=963
shuai chu qu 	甩出去	c=1 d=1 t=411
shuang fang de 	双方的	c=1 d=1 t=49
shui 	水	c=0 d=0.1 t=4952
shui 	睡	c=1 d=1 t=1161
shui 	谁	c=0 d=0.110754 t=4421
shui bu xiang 	谁不想	c=1 d=1 t=1589
shui bu zhao jiao 	睡不着觉	c=1 d=1 t=2067
shui de 	谁的	c=1 d=1 t=2862
shui jia 	谁家	c=1 d=1 t=1418
shui jiao 	睡觉	c=2 d=1.2739 t=1158
shui jiao qian 	睡觉前	c=1 d=1 t=4150
shui ke shi 	水课时	c=1 d=1 t=4953
shui le 	睡了	c=1 d=1 t=1100
shui zhao le 	睡着了	c=1 d=1 t=1200
shui zhi 	水质	c=0 d=0.1 t=4420
shui zhi dao 	水质到	c=1 d=1 t=4421
shui zhi dao 	谁知道	c=1 d=1 t=4422
shun qi zi ran 	顺其自然	c=1 d=1 t=4487
shuo 	说	c=3 d=1.00194 t=4776
shuo bu ding 	说不定	c=1 d=1 t=368
shuo bu hao 	说不好	c=3 d=1.01128 t=5084
shuo dao 	说道	c=1 d=1 t=3701
shuo de 	说的	c=1 d=1 t=2490
shuo guo 	说过	c=1 d=1 t=4529
shuo hua 	说话	c=1 d=0.19802 t=4737
shuo hua yao 	说话要	c=1 d=1 t=4734
shuo le 	说了	c=0 d=0.1 t=790
shuo ming shen me 	说明什么	c=1 d=1 t=829
shuo qi lai 	说起来	c=1 d=1 t=4328
shuo sha 	说啥	c=1 d=1 t=2513
shuo shen me 	说什么	c=1 d=1 t=4566
shuo shi 	硕士	c=1 d=1 t=4587
shuo shi hua 	说实话	c=1 d=1 t=4568
si 	死	c=1 d=1 t=2540
si ai 	四爱	c=1 d=1 t=3822
si hu 	似乎	c=1 d=1 t=4082
si qian 	四千	c=0 d=0.1 t=5007
si shi 	四十	c=1 d=1 t=4965
si yao 	私钥	c=1 d=1 t=312
si yuan 	思源	c=3 d=2.85183 t=3614
si zhong 	四种	c=1 d=1 t=1875
song 	送	c=2 d=1.96561 t=1131
sou suo 	搜索	c=3 d=2.5626 t=2753
sou yi sou 	搜一搜	c=1 d=1 t=2879
su dong 	速冻	c=1 d=1 t=4290
su wei mou mian 	素未谋面	c=1 d=1 t=1504
suan 	算	c=0 d=0.1 t=2507
suan le 	算了	c=3 d=1 t=4847
suan shi 	算是	c=0 d=0.1 t=5182
sui 	岁	c=1 d=1 t=3775
sui bian 	随便	c=3 d=1.00745 t=4428
sui feng 	随风	c=1 d=1 t=660
sui ran 	虽然	c=1 d=1 t=2920
sui shi 	随时	c=3 d=2.13107 t=1841
sun shi 	损失	c=1 d=1 t=1039
suo 	所	c=0 d=0.1 t=2582
suo yi 	所以	c=8 d=1.90049 t=4382
suo yi wo shuo 	所以我说	c=1 d=1 t=900
suo you 	所有	c=5 d=1.48069 t=3506
suo you hang 	所有行	c=1 d=1 t=2802
suo you ren 	所有人	c=2 d=1.98511 t=4831
suo you wen jian 	所有文件	c=1 d=1 t=2399
suo you zi fu 	所有字符	c=1 d=1 t=2640
suo zai 	所在	c=9 d=1.55163 t=3640
suo zai de 	所在地	c=5 d=1.21452 t=3178
suo zai hang 	所在行	c=3 d=1.23081 t=3244
suo zhan 	所占	c=1 d=1 t=3601
ta 	他	c=6 d=1.97408 t=4585
ta 	她	c=4 d=3.67091 t=3463
ta 	它	c=2 d=1.09209 t=1274
ta men 	他们	c=6 d=1.01204 t=4340
ta ye 	他也	c=1 d=1 t=1397
tai 	太	c=2 d=1.04783 t=2087
tai duan 	太短	c=2 d=1.93707 t=2928
tai duo le 	太多了	c=0 d=0.1 t=196
tai gao le 	太高了	c=1 d=1 t=316
tai jie 	台阶	c=1 d=1 t=465
tai jin 	太近	c=0 d=0.1 t=1228
tai jin le 	太近了	c=1 d=1 t=1229
tai ke pa le 	太可怕了	c=2 d=1.80252 t=243
tai lei 	太累	c=1 d=1 t=630
tai nan shou 	太难受	c=1 d=1 t=280
tai qiang le 	太强了	c=1 d=1 t=2119
tai qing 	太清	c=0 d=0.1 t=642
tai re le 	太热了	c=1 d=1 t=3921
tai shao le 	太少了	c=1 d=1 t=1088
tai xiao 	太小	c=0 d=0.1 t=1304
tai xiao le 	太小了	c=1 d=1 t=750
tai xiao zhong 	太小众	c=0 d=0.1 t=2902
tai xiao zhong le 	太小众了	c=1 d=1 t=2903
tai xing 	太行	c=0 d=0.1 t=5012
tai yang 	太阳	c=1 d=1 t=414
tan guo 	谈过	c=1 d=1 t=4874
tan lian ai 	谈恋爱	c=2 d=1.08892 t=4055
tang zai 	躺在	c=1 d=1 t=4866
tang zhe 	躺着	c=1 d=1 t=474
tao 	套	c=0 d=0.1 t=2855
tao bao 	淘宝	c=1 d=1 t=2857
tao bao shang 	套报上	c=1 d=1 t=2856
tao pao 	逃跑	c=1 d=1 t=202
tao zou 	逃走	c=0 d=0.1 t=618
tao zou le 	逃走了	c=1 d=1 t=619
te 	特	c=0 d=0.1 t=4851
te bie 	特别	c=4 d=1.01901 t=2650
te bie you 	特别有	c=1 d=1 t=4852
te ding 	特定	c=1 d=1 t=4668
te ding ying yong cheng xu 	特定应用程序	c=1 d=1 t=1312
teng 	疼	c=0 d=0.1 t=976
ti gong 	提供	c=1 d=1 t=2032
ti huan 	替换	c=12 d=1.72986 t=3315
ti huan cheng 	替换成	c=1 d=1 t=2938
ti huan de 	替换的	c=1 d=1 t=2716
ti jian 	体检	c=1 d=1 t=273
ti jiao 	提交	c=1 d=1.05123 t=4616
ti jiao de 	提交的	c=1 d=1 t=4617
ti shi 	提示	c=1 d=1 t=2365
ti xing 	体型	c=2 d=1 t=4283
ti xing 	提醒	c=1 d=1 t=4284
ti yu sheng 	体育生	c=1 d=1 t=1641
ti zi 	梯子	c=7 d=2.51416 t=823
tian 	天	c=3 d=1.00001 t=2488
tian jia 	添加	c=2 d=1 t=4923
tian jia dao 	添加到	c=2 d=1.00198 t=2829
tian qiao 	天桥	c=1 d=1 t=5011
tian tian 	天天	c=1 d=1 t=4909
tiao 	条	c=1 d=1.01979 t=2005
tiao 	调	c=1 d=1 t=2510
tiao cao 	跳槽	c=4 d=2.81925 t=5103
tiao le 	跳了	c=1 d=1 t=975
tiao zhuan 	跳转	c=2 d=2.03315 t=3071
tiao zhuan dao 	跳转到	c=2 d=1.9802 t=2688
ting 	挺	c=1 d=0.1 t=4976
ting duo 	挺多	c=0 d=0.1 t=4189
ting duo de 	挺多的	c=1 d=1 t=4190
ting hao 	挺好	c=0 d=0.1 t=4082
ting hao chi 	挺好吃	c=1 d=1 t=1362
ting hao de 	挺好的	c=1 d=1 t=625
ting hua 	听话	c=1 d=1 t=1429
ting ni 	听你	c=1 d=1 t=3198
ting shou huan ying 	挺受欢迎	c=1 d=1 t=1737
ting ting 	听听	c=2 d=1 t=4834
ting xi huan 	挺喜欢	c=0 d=0.1 t=4508
ting xi huan ni de 	挺喜欢你的	c=1 d=1 t=4509
ting zheng chang 	挺正常	c=1 d=1 t=4977
tong bu jin xing 	同步进行	c=1 d=1 t=1757
tong chang 	通常	c=1 d=1 t=4625
tong guo 	通过	c=5 d=1.07396 t=4598
tong shi 	同事	c=2 d=1.99005 t=3812
tong xiang 	通向	c=1 d=1 t=470
tong xiao 	通宵	c=1 d=1 t=2082
tong yang 	同样	c=4 d=2.0073 t=3655
tong yi 	统一	c=2 d=1 t=4701
tong zhi 	通知	c=1 d=1 t=4182
tou 	头	c=0 d=0.109633 t=564
tou bao 	头孢	c=1 d=1 t=1932
tou fa 	头发	c=0 d=0.1 t=1135
tou shang 	头上	c=1 d=1 t=1368
tou zi 	投资	c=1 d=1 t=5156
tu 	徒	c=1 d=1 t=4895
tu chu lai 	吐出来	c=1 d=1 t=104
tu ji jian cha 	突击检查	c=1 d=1 t=149
tu pian 	图片	c=1 d=1 t=3685
tu ran 	突然	c=6 d=1.00525 t=4749
tui 	腿	c=1 d=1 t=2006
tui chu 	推出	c=1 d=1 t=2360
tui chu 	退出	c=9 d=1.03851 t=4009
tui jian 	推荐	c=2 d=1.00001 t=2741
tui jian de 	推荐的	c=1 d=1 t=2411
tui shang 	腿上	c=2 d=1.98511 t=4870
tui song 	推送	c=1 d=1 t=4708
tui te 	推特	c=2 d=1.9802 t=142
tuo dong 	拖动	c=1 d=1 t=3680
wa 	哇	c=2 d=1.77492 t=4501
wa 	挖	c=0 d=0.1 t=947
wa lou dong 	挖漏洞	c=1 d=1 t=948
wai ce 	外侧	c=1 d=1 t=116
wai hao 	外号	c=1 d=1 t=249
wai mai 	外卖	c=0 d=0.1 t=5042
wai mian 	外面	c=1 d=1 t=4193
wai sheng 	外省	c=1 d=1 t=3547
wai xing ren 	外星人	c=2 d=1.89137 t=4442
wan 	完	c=1 d=1 t=1947
wan 	玩	c=2 d=1.00001 t=4430
wan an 	晚安	c=2 d=1.011 t=1159
wan cheng 	完成	c=2 d=1.01657 t=3644
wan cheng hou 	完成后	c=2 d=1.00499 t=2818
wan dan 	完蛋	c=1 d=1 t=5158
wan de 	玩的	c=1 d=1 t=1448
wan du 	晚读	c=1 d=1 t=4967
wan er 	玩儿	c=1 d=1 t=300
wan guo 	玩过	c=1 d=1 t=1452
wan hui er 	玩会儿	c=1 d=1 t=1395
wan le 	完了	c=1 d=1.06126 t=136
wan quan 	完全	c=2 d=1.54882 t=3765
wan quan bu tong de 	完全不同的	c=1 d=1 t=1702
wan shang 	晚上	c=4 d=1 t=4147
wan wan 	玩玩	c=1 d=1 t=784
wan yi wan 	玩一玩	c=1 d=1 t=2867
wang ji 	忘记	c=1 d=1 t=1202
wang ji le 	忘记了	c=1 d=1 t=4962
wang luo 	网络	c=2 d=1.28069 t=1193
wang pan 	网盘	c=1 d=1 t=1219
wang shang 	网上	c=2 d=1.00001 t=3827
wang xian 	网线	c=1 d=1 t=1234
wang zhan 	网站	c=2 d=1.00022 t=2630
wei 	为	c=16 d=2.10112 t=4166
wei 	位	c=1 d=1 t=4611
wei 	围	c=1 d=1 t=4214
wei bu 	尾部	c=2 d=1.81873 t=3154
wei cheng nian 	未成年	c=1 d=1 t=4116
wei fa 	违法	c=1 d=1 t=992
wei feng 	微风	c=1 d=1 t=653
wei hu 	维护	c=1 d=1 t=2727
wei jie zhi mi 	未解之谜	c=0 d=0.1 t=1507
wei lai 	未来	c=1 d=1 t=4058
wei le 	为了	c=1 d=1 t=4697
wei le xi wang 	为了希望	c=1 d=1 t=1
wei ni 	喂你	c=0 d=0.1 t=4286
wei ni he 	喂你喝	c=1 d=1 t=4287
wei qu 	委屈	c=1 d=1 t=1809
wei sha 	为啥	c=9 d=1.57311 t=4995
wei sha ya 	为啥呀	c=1 d=1 t=4451
wei shen me 	为什么	c=1 d=1 t=1496
wei ta 	喂它	c=1 d=1 t=1405
wei wei nuo nuo 	唯唯诺诺	c=1 d=1 t=903
wei xin 	微信	c=3 d=1.82499 t=4195
wei xin hao 	微信号	c=1 d=1 t=4201
wei yi de 	唯一的	c=1 d=1 t=1345
wei zhi 	位置	c=6 d=0.269241 t=3363
wen ben 	文本	c=11 d=2.09953 t=4050
wen jian 	文件	c=46 d=2.82916 t=4695
wen jian de 	文件的	c=1 d=1 t=2430
wen jian de 	稳健的	c=1 d=1 t=2390
wen jian jia 	文件夹	c=2 d=1.94176 t=1524
wen jian ming 	文件名	c=2 d=1 t=4556
wen jian nei rong 	文件内容	c=1 d=1 t=1904
wen jing 	文静	c=1 d=1 t=1739
wen ti 	问题	c=8 d=1.85307 t=4572
wen ti bu da 	问题不大	c=1 d=1 t=1114
wen yan wen 	文言文	c=1 d=1 t=5184
wen yi xia 	问一下	c=0 d=0.1 t=1180
wen yi xia a 	问一下啊	c=1 d=1 t=1181
wo 	我	c=34 d=1.11497 t=5198
wo bi 	我比	c=0 d=0.1 t=738
wo bi ni xiao 	我比你小	c=1 d=1 t=739
wo bu 	我不	c=0 d=0.1 t=2064
wo bu he 	我不喝	c=1 d=1 t=3173
wo bu hui 	我不会	c=1 d=1 t=2507
wo bu lei 	我不累	c=1 d=1 t=2850
wo bu que ding 	我不确定	c=1 d=1 t=3877
wo bu shi 	我不是	c=1 d=1 t=281
wo bu xing 	我不行	c=1 d=1 t=2068
wo bu yao 	我不要	c=2 d=1.3379 t=1343
wo bu yao kan 	我不要看	c=1 d=1 t=2065
wo bu zhi dao 	我不知道	c=1 d=1 t=4504
wo cai 	我才	c=0 d=0.1 t=1122
wo cai bu yao 	我才不要	c=2 d=1.32142 t=1350
wo cao 	我操	c=0 d=0.1 t=172
wo cao wo cao wo cao 	我操我操我操	c=1 d=1 t=173
wo chi wan fan le 	我吃完饭了	c=1 d=1 t=2012
wo cong ming 	我聪明	c=1 d=1 t=3972
wo cuo le 	我错了	c=1 d=1 t=4446
wo dang shi 	我当时	c=2 d=1.00291 t=5039
wo de 	我的	c=6 d=0.103343 t=4730
wo deng zhe 	我等着	c=1 d=1 t=1093
wo dong 	我懂	c=1 d=1 t=25
wo dou 	我都	c=0 d=0.1 t=1781
wo dou hen bu 	我都很不	c=1 d=1 t=1782
wo dui 	我对	c=1 d=1 t=4390
wo dui ni 	我对你	c=1 d=1 t=1778
wo gan jue 	我感觉	c=1 d=1 t=3803
wo gei ni 	我给你	c=1 d=1 t=1432
wo hai 	我还	c=0 d=0.1 t=4788
wo hai jue de 	我还觉得	c=1 d=1 t=4789
wo hai mei 	我还没	c=0 d=0.1 t=4328
wo hai mei zhao 	我还没找	c=1 d=1 t=4329
wo hai you 	我还有	c=1 d=1 t=1433
wo hui 	我会	c=1 d=1 t=28
wo ji de 	我记得	c=3 d=1.00049 t=4527
wo jin tian 	我今天	c=1 d=1 t=969
wo jing chang 	我经常	c=0 d=0.1 t=1806
wo jing chang ku 	我经常哭	c=1 d=1 t=1807
wo jiu 	我就	c=4 d=1.29683 t=4779
wo jiu bu 	我就不	c=0 d=0.1 t=3524
wo jiu bu li jie 	我就不理解	c=1 d=1 t=3525
wo jiu chi guo 	我就吃过	c=1 d=1 t=4217
wo jiu shi 	我就是	c=2 d=1.44486 t=918
wo jiu shi le 	我就是了	c=1 d=1 t=2912
wo ke 	我可	c=1 d=1 t=733
wo ke bu shi 	我可不是	c=1 d=1 t=762
wo ke neng 	我可能	c=1 d=1 t=4032
wo ken ding 	我肯定	c=1 d=1 t=4086
wo mei 	我没	c=1 d=0.651563 t=2912
wo mei cheng gong 	我没成功	c=1 d=1 t=2913
wo mei you 	我没有	c=1 d=1 t=260
wo men 	我们	c=1 d=1 t=3428
wo qu 	我去	c=1 d=1 t=4311
wo shang 	我上	c=0 d=0.1 t=2007
wo shang gou le 	我上钩了	c=1 d=1 t=2008
wo shi 	我是	c=5 d=2.42762 t=771
wo shi yan shi 	我实验室	c=1 d=1 t=4573
wo shuo 	我说	c=0 d=0.1 t=899
wo shuo hua 	我说话	c=1 d=1 t=4738
wo xi huan 	我喜欢	c=0 d=0.1 t=2943
wo xi huan chi ni 	我喜欢吃你	c=1 d=1 t=2944
wo xi wang 	我希望	c=1 d=1 t=538
wo xian zai 	我现在	c=2 d=1.00001 t=5124
wo xin 	我信	c=0 d=0.1 t=5075
wo xin le 	我信了	c=1 d=1 t=5076
wo xu qiu 	我需求	c=1 d=1 t=2407
wo yao 	我要	c=6 d=1 t=4900
wo yao dang 	我要当	c=1 d=1 t=5199
wo yao kan 	我要看	c=2 d=1.00004 t=2149
wo yao shi zuo 	我要是做	c=1 d=1 t=200
wo ye 	我也	c=11 d=1.88675 t=4854
wo ye bu hui 	我也不会	c=1 d=1 t=5213
wo ye bu shi 	我也不是	c=1 d=1 t=3856
wo ye bu zhi dao 	我也不知道	c=7 d=1.40306 t=2201
wo ye shi 	我也是	c=2 d=1.00552 t=1738
wo ye xiang 	我也想	c=0 d=0.120598 t=2238
wo ye xiang chi 	我也想吃	c=1 d=1 t=2239
wo ye xiang ni 	我也想你	c=1 d=1 t=1923
wo ye yao 	我也要	c=2 d=1.03304 t=2155
wo yi wei 	我以为	c=1 d=1 t=858
wo you 	我又	c=1 d=1 t=1528
wo you 	我有	c=0 d=0.1 t=550
wo you bu shi 	我又不是	c=1 d=1 t=1606
wo you qian 	我有钱	c=1 d=1 t=551
wo zai 	我在	c=3 d=1.6942 t=4816
wo zai shen zhen 	我在深圳	c=1 d=1 t=4037
wo zhe ge 	我这个	c=1 d=1 t=170
wo zhi 	我只	c=0 d=0.1 t=1543
wo zhi dao 	我知道	c=1 d=1 t=1805
wo zhi xiang 	我只想	c=1 d=1 t=626
wo zhi zhi dao 	我只知道	c=2 d=1 t=4213
wu 	五	c=1 d=1 t=4844
wu fa 	无法	c=6 d=1.01268 t=5224
wu li 	屋里	c=1 d=1 t=1394
wu liao 	无聊	c=1 d=1 t=2088
wu mao 	五毛	c=1 d=1 t=1438
wu nian 	五年	c=1 d=1 t=5107
wu suo wei 	无所谓	c=0 d=0.1 t=1540
wu yong 	无用	c=1 d=1 t=4879
xi 	系	c=1 d=1 t=391
xi bei 	西北	c=1 d=1 t=5029
xi gai 	膝盖	c=0 d=0.1 t=976
xi gai teng 	膝盖疼	c=1 d=1 t=977
xi gan jing 	洗干净	c=1 d=1 t=130
xi gua 	西瓜	c=1 d=1 t=3742
xi huan 	喜欢	c=5 d=1.92256 t=5172
xi huan ni 	喜欢你	c=1 d=1 t=1857
xi huan shui 	喜欢谁	c=1 d=1 t=3976
xi huan wo 	喜欢我	c=2 d=1.97531 t=3979
xi tong 	系统	c=3 d=2.8422 t=915
xi wang 	希望	c=0 d=0.1 t=0
xi you 	西游	c=1 d=1 t=5206
xi you ji 	西游记	c=1 d=1 t=5197
xia 	下	c=14 d=1.1828 t=4044
xia 	瞎	c=1 d=1 t=3967
xia bu qu 	下不去	c=0 d=0.1 t=748
xia bu qu shou 	下不去手	c=1 d=1 t=749
xia ci 	下次	c=1 d=1 t=1610
xia de 	下的	c=1 d=1 t=3798
xia jiang 	下降	c=1 d=1 t=3562
xia mian 	下面	c=2 d=1.84366 t=2333
xia tu 	下图	c=1 d=1 t=3792
xia yi 	下一	c=0 d=0.1 t=2597
xia yi ge 	下一个	c=8 d=3.28221 t=3265
xia yi hang 	下一行	c=2 d=1.30575 t=2835
xia yu le 	下雨了	c=2 d=1.99005 t=1223
xian 	先	c=1 d=1 t=110
xian mu 	羡慕	c=0 d=0.1 t=2006
xian mu le 	羡慕了	c=1 d=1 t=2007
xian nv zuo 	仙女座	c=1 d=1 t=390
xian ren 	闲人	c=1 d=1 t=282
xian shi 	显示	c=13 d=4.19225 t=3800
xian shi 	现实	c=3 d=1.00007 t=3989
xian shi zheng chang 	显示正常	c=1 d=1 t=3728
xian shi zhong 	现实中	c=1 d=1 t=1115
xian zai 	现在	c=8 d=1.70643 t=4365
xian zi 	仙子	c=1 d=0.100023 t=4175
xian zi a 	仙子啊	c=1 d=1 t=4176
xiang 	像	c=2 d=1.03337 t=2730
xiang 	想	c=5 d=1.13175 t=5047
xiang 	项	c=0 d=0.1 t=3692
xiang dao 	想到	c=1 d=1 t=4750
xiang de mei 	想得美	c=1 d=1 t=195
xiang dui 	相对	c=2 d=1 t=3518
xiang dui da xiao 	相对大小	c=1 d=1 t=521
xiang gei 	想给	c=0 d=0.1 t=1929
xiang gei wo 	想给我	c=1 d=1 t=1930
xiang mu 	项目	c=1 d=1 t=4717
xiang qian 	向前	c=1 d=1 t=4478
xiang qin 	相亲	c=1 d=1 t=4079
xiang ren shi 	想认识	c=1 d=1 t=3821
xiang shang 	向上	c=1 d=1 t=4043
xiang shou 	享受	c=1 d=1 t=627
xiang shuo 	想说	c=0 d=0.1 t=2511
xiang shuo le 	想说了	c=1 d=1 t=791
xiang shuo sha 	想说啥	c=1 d=1 t=2512
xiang ting 	想听	c=1 d=1 t=122
xiang xiang 	香香	c=1 d=1 t=693
xiang yao 	想要	c=1 d=1 t=2001
xiang yong 	享用	c=0 d=0.1 t=883
xiang yong 	想用	c=1 d=1 t=885
xiang zhe 	想着	c=2 d=1.00206 t=2084
xiao 	小	c=4 d=1.00304 t=2180
xiao gou 	小狗	c=1 d=1 t=305
xiao hai 	小孩	c=7 d=1.9478 t=3130
xiao hong shu 	小红书	c=1 d=1 t=261
xiao la ji 	小垃圾	c=1 d=1 t=1327
xiao le 	笑了	c=1 d=1 t=670
xiao ling 	小零	c=16 d=3.86905 t=4802
xiao mu zhi 	小拇指	c=1 d=1 t=522
xiao nan sheng 	小男生	c=1 d=1 t=769
xiao nv hai 	小女孩	c=1 d=1 t=293
xiao peng you 	小朋友	c=1 d=1 t=1033
xiao pi hai 	小屁孩	c=1 d=1 t=678
xiao si 	笑死	c=2 d=1.00084 t=3573
xiao wai 	校外	c=1 d=1 t=5001
xiao wang zi 	小王子	c=0 d=0.1 t=249
xiao xie 	小写	c=2 d=1.91851 t=3407
xiao xue 	小学	c=1 d=1 t=4334
xiao xue sheng 	小学生	c=1 d=1 t=4443
xiao zhe 	小哲	c=0 d=0.1 t=2181
xiao zhuo 	小酌	c=1 d=1 t=1925
xie 	写	c=2 d=1.0002 t=3384
xie bi ji 	写笔记	c=1 d=1 t=2144
xie ren 	些人	c=0 d=0.1 t=3452
xie ru 	写入	c=1 d=1 t=2657
xie xie 	谢谢	c=6 d=1.03976 t=4927
xie yi ge 	写一个	c=1 d=1 t=3061
xin 	新	c=1 d=1.08958 t=2258
xin da kai de 	新打开的	c=1 d=1 t=2237
xin de 	新的	c=2 d=1 t=4688
xin dong 	心动	c=1 d=1 t=4372
xin jian 	新建	c=1 d=1 t=1510
xin jiang da xue 	新疆大学	c=1 d=1 t=5031
xin ku 	辛苦	c=0 d=0.100005 t=4921
xin ku la 	辛苦啦	c=1 d=1 t=4922
xin li 	心里	c=3 d=1.00514 t=4493
xin li fu dan 	心理负担	c=1 d=1 t=4543
xin qi 	新奇	c=0 d=0.1 t=5209
xin qing 	心情	c=1 d=1 t=1001
xin teng 	心疼	c=1 d=1 t=4840
xing 	性	c=0 d=0.1 t=4699
xing 	行	c=3 d=1.98356 t=5077
xing 	醒	c=1 d=1 t=1196
xing cheng 	形成	c=1 d=1 t=351
xing lai 	醒来	c=1 d=1 t=895
xing le 	醒了	c=1 d=1 t=1204
xing qiu 	星球	c=1 d=1 t=419
xing shi 	行事	c=0 d=0.1 t=967
xing wei 	行为	c=1 d=1 t=2205
xing xi 	星系	c=1 d=1 t=403
xiong 	熊	c=2 d=1.96561 t=2207
xiu gai 	修改	c=8 d=1.87376 t=4720
xiu xi 	休息	c=1 d=1.07045 t=4979
xu 	需	c=0 d=0.1 t=4020
xu hao 	序号	c=1 d=1 t=2096
xu ming 	续命	c=1 d=1 t=2553
xu ni huo bi 	虚拟货币	c=1 d=1 t=4271
xu qiu 	需求	c=2 d=0.292568 t=2414
xu qiu le 	需求了	c=1 d=1 t=2415
xu yao 	需要	c=7 d=0.137645 t=5214
xu yao xiang 	需要想	c=1 d=1 t=4021
xuan 	选	c=1 d=1 t=1063
xuan qu 	选区	c=1 d=1 t=2722
xuan xiang 	选项	c=1 d=1 t=3706
xuan ze 	选择	c=2 d=0.117954 t=4884
xuan ze wen ben 	选择文本	c=1 d=1 t=2055
xuan zhong 	选中	c=3 d=1.86741 t=4049
xue 	学	c=2 d=1 t=4960
xue jie 	学姐	c=1 d=1 t=4754
xue sheng 	学生	c=4 d=1.00075 t=5109
xue xi 	学习	c=4 d=1.50009 t=5136
xue xi le 	学习了	c=1 d=1 t=4796
xue xiao 	学校	c=3 d=1.02536 t=4989
xue zhang 	学长	c=1 d=1 t=4753
ya 	呀	c=13 d=1.01104 t=5144
ya 	牙	c=1 d=1 t=672
ya sui qian 	压岁钱	c=1 d=1 t=1471
yan jing 	眼睛	c=1 d=1 t=1025
yan shi 	演示	c=1 d=1 t=3686
yan zheng 	炎症	c=1 d=1 t=1022
yang 	仰	c=1 d=1 t=98
yang 	样	c=1 d=1 t=4457
yang 	洋	c=0 d=0.1 t=1
yang qi 	扬起	c=0 d=0.1 t=96
yang qi tou 	扬起头	c=1 d=1 t=97
yang shi 	样式	c=1 d=1 t=3891
yang wei 	阳痿	c=2 d=1.9802 t=4942
yang wo 	养我	c=0 d=0.1 t=5113
yang zi 	样子	c=1 d=1 t=362
yao 	药	c=0 d=0.1 t=85
yao 	要	c=19 d=2.71196 t=5161
